Loc,MinT,MaxT,Rain,WDir,WSpeed,WDir9,WDir3,WSpeed9,WSpeed3,Hum9,Hum3,Press9,Press3,Temp9,Temp3,Rtod,RTom
36,7.9,19.6,0.0,15,37,14,14,17,17,55,32,1025.2,1021.0,13.0,19.3,0,0
36,13.3,18.4,6.2,10,37,11,9,7,13,80,67,1021.0,1020.2,15.4,17.2,1,0
36,19.5,22.9,3.4,10,61,8,8,31,46,75,49,1012.2,1014.9,21.0,21.9,1,0
36,16.8,23.5,2.2,10,35,8,8,20,19,92,82,1026.3,1024.5,17.8,19.6,1,0
36,10.4,17.8,2.2,11,33,7,10,13,17,72,75,1028.0,1024.5,15.1,16.5,1,0
36,12.3,17.2,6.0,11,65,11,10,37,43,64,80,1021.4,1022.4,13.9,14.1,1,0
36,9.9,16.4,106.8,11,102,12,12,48,48,79,54,1011.9,1013.5,12.0,14.8,1,0
36,16.6,25.9,0.0,5,54,4,4,30,33,57,55,1021.7,1018.2,22.7,23.9,0,0
36,16.2,30.7,0.0,11,43,7,0,13,22,47,20,1024.0,1021.1,22.0,29.5,0,0
36,8.2,18.9,0.0,14,39,13,9,24,15,53,30,1027.2,1025.3,13.8,18.9,0,0
36,20.8,30.9,0.0,4,57,6,4,11,31,62,42,1017.0,1013.7,25.5,29.1,0,0
36,7.9,20.1,0.0,5,35,6,5,9,17,71,47,1029.8,1025.5,11.8,19.6,0,0
36,13.6,20.4,1.2,1,37,2,0,22,24,59,50,1024.3,1022.2,18.7,19.0,1,0
36,13.4,27.3,0.0,4,63,14,5,11,35,50,36,1022.9,1017.9,17.8,21.6,0,0
36,7.6,19.9,0.0,7,26,7,5,15,7,63,28,1027.0,1023.5,11.9,19.0,0,0
36,6.9,17.6,0.0,15,22,7,8,15,13,66,68,1032.8,1031.0,10.8,16.6,0,0
36,20.0,30.7,0.0,4,41,7,1,9,28,86,71,1012.2,1007.1,24.1,29.0,0,0
36,16.9,23.4,0.2,9,31,10,9,17,24,55,47,1027.2,1026.1,19.0,21.3,0,0
36,17.3,25.6,0.0,1,46,2,1,13,33,61,55,1021.8,1018.5,21.1,23.1,0,0
36,11.6,16.2,2.0,12,28,13,9,17,13,92,75,1026.0,1023.4,12.3,16.0,1,0
36,19.6,29.1,1.0,5,39,14,2,7,15,79,53,1016.9,1015.0,23.0,27.7,0,0
36,23.6,27.4,0.0,4,48,4,4,28,33,74,79,1015.0,1013.9,25.1,24.7,0,0
36,10.2,18.7,0.0,15,35,15,2,24,17,43,39,1017.6,1017.2,15.7,18.2,0,0
36,21.8,30.5,0.0,4,43,5,1,15,30,67,55,1020.4,1017.1,26.3,28.8,0,0
36,18.3,35.0,0.0,4,35,14,4,11,17,55,42,1015.0,1011.1,25.2,32.3,0,0
36,18.1,23.4,0.2,8,37,12,8,17,22,80,73,1021.6,1018.5,21.6,22.8,0,0
36,17.0,21.6,0.0,8,43,8,9,28,24,74,60,1022.2,1021.5,17.9,18.8,0,0
36,21.7,24.2,0.0,11,33,11,10,4,26,87,91,1013.4,1013.6,22.2,21.7,0,1
36,21.7,26.1,0.0,8,59,11,9,13,17,85,74,1017.2,1014.8,23.3,24.8,0,1
36,14.4,21.9,2.6,4,35,7,4,13,22,87,56,1026.8,1022.7,15.6,21.1,1,1
36,18.3,24.3,6.2,2,37,5,9,9,24,84,70,1018.7,1017.1,20.1,22.7,1,1
36,17.7,23.5,13.6,8,61,10,10,41,37,71,70,1021.0,1020.9,19.3,20.2,1,1
36,20.8,26.0,0.0,8,48,8,8,19,28,84,77,1020.8,1018.7,22.4,23.9,0,1
36,17.0,20.2,1.8,9,52,9,0,35,28,81,95,1025.5,1025.1,18.5,17.6,1,1
36,18.1,21.5,0.4,4,37,7,4,9,20,91,89,1019.3,1016.5,18.9,20.9,0,1
36,12.0,12.9,2.8,15,48,15,8,15,19,87,80,1009.2,1006.6,12.2,12.6,1,1
36,14.0,24.2,0.0,10,31,7,9,9,20,60,41,1024.4,1023.1,17.8,23.1,0,1
36,23.4,37.8,0.0,12,65,6,1,7,30,58,32,1010.4,1006.8,28.1,36.7,0,1
36,13.0,19.4,9.6,2,72,15,2,19,46,97,91,1005.3,1005.5,13.3,15.8,1,1
36,10.2,16.0,5.8,0,37,15,10,6,9,92,89,1029.5,1027.9,12.5,14.5,1,1
36,13.1,19.7,21.0,5,31,7,5,9,24,92,81,1023.6,1020.3,14.2,18.3,1,1
36,14.7,17.8,0.2,8,56,0,9,17,19,65,76,1021.6,1018.1,16.6,16.2,0,1
36,13.4,21.5,0.0,5,52,7,5,19,35,65,53,1008.4,1000.4,15.7,20.2,0,1
36,20.9,22.7,7.8,8,80,14,11,17,43,87,82,1005.5,1008.7,22.6,19.4,1,1
36,7.8,13.1,0.8,8,54,15,8,20,37,51,51,1025.4,1025.1,11.0,12.3,0,1
36,13.4,18.9,3.2,9,41,9,9,28,26,79,57,1022.9,1022.6,14.9,17.0,1,1
36,18.2,21.6,0.0,8,70,8,11,22,41,60,80,1008.2,1009.5,20.4,17.8,0,1
36,20.2,29.4,1.2,6,56,3,3,24,31,60,48,1017.4,1013.5,24.9,27.3,1,1
36,17.5,19.7,17.6,2,52,2,10,39,33,88,82,1020.6,1017.6,18.2,17.8,1,1
36,13.9,18.0,6.6,10,69,9,9,41,37,87,61,1023.8,1021.8,14.4,17.4,1,1
36,7.6,17.6,10.2,9,37,9,9,20,20,92,59,1030.7,1028.3,12.7,16.2,1,1
36,12.5,15.2,1.2,12,48,12,8,17,24,93,76,1031.0,1031.2,12.6,14.8,1,1
36,10.1,17.7,4.0,5,63,14,3,9,20,84,78,1018.4,1014.0,13.7,16.2,1,1
36,15.0,21.6,24.4,2,61,11,2,11,31,93,66,1022.2,1020.4,16.6,19.3,1,1
36,8.7,18.7,0.0,15,39,13,9,24,13,59,38,1025.0,1023.8,13.8,18.5,0,1
36,19.4,30.7,0.0,4,46,6,4,13,28,59,45,1020.2,1015.8,24.4,29.2,0,1
36,19.4,22.0,1.6,9,65,9,9,33,35,88,89,1022.0,1020.4,20.7,20.4,1,1
36,19.6,25.3,0.2,0,35,11,10,9,22,87,60,1012.1,1011.1,21.7,25.1,0,1
36,16.5,18.9,4.2,9,44,10,9,26,24,96,79,1017.4,1017.5,16.9,18.3,1,1
36,5.4,12.8,0.6,8,50,14,8,20,33,67,83,1034.7,1032.5,8.1,12.7,0,1
36,21.5,27.4,0.0,4,39,15,0,9,19,80,65,1017.9,1016.1,23.4,25.9,0,1
36,21.5,37.9,0.0,11,96,3,0,11,22,66,27,1006.0,1002.5,25.7,37.9,0,1
36,19.1,30.7,1.8,12,67,7,4,13,35,75,52,1014.4,1008.4,23.3,29.9,1,1
36,12.0,23.3,0.0,7,35,15,14,11,13,66,28,1020.6,1019.4,15.8,22.1,0,1
36,17.2,22.0,3.4,11,59,11,8,33,39,69,73,1022.3,1022.4,19.0,20.3,1,1
36,16.4,21.2,26.4,9,67,9,8,39,44,85,81,1014.6,1016.2,19.6,19.0,1,1
36,19.0,23.4,14.4,0,50,2,2,20,28,84,91,1014.8,1012.6,21.8,21.3,1,1
36,15.6,21.9,7.2,0,37,0,0,24,22,67,61,1027.6,1027.0,19.5,21.1,1,1
36,19.2,28.1,2.4,5,48,3,4,20,37,73,59,1014.2,1009.7,22.0,27.8,1,1
36,10.9,16.9,1.2,7,26,7,3,11,7,79,70,1025.7,1021.2,13.3,16.1,1,1
36,10.0,17.5,13.0,11,48,7,8,17,33,91,76,1029.3,1027.1,11.9,15.2,1,1
36,23.6,29.2,0.0,6,31,5,1,15,17,79,73,1015.6,1012.4,25.7,27.4,0,1
36,14.0,17.9,0.0,13,35,14,15,13,11,77,93,1020.2,1018.3,16.7,15.5,0,1
36,15.4,21.7,1.6,4,41,11,9,13,9,90,72,1026.8,1024.3,17.2,19.8,1,1
36,16.3,20.3,1.8,8,52,12,8,20,20,81,85,1024.8,1024.8,17.6,18.4,1,1
36,11.3,15.2,9.0,11,50,11,11,28,30,77,91,1018.0,1018.8,14.4,13.8,1,1
36,21.5,27.7,11.4,4,41,4,0,26,30,82,62,1014.6,1014.6,24.5,27.2,1,1
36,16.5,25.7,3.8,0,33,14,2,9,24,77,65,1015.4,1013.7,20.4,23.2,1,1
36,16.0,19.5,0.0,5,39,4,4,22,30,60,67,1020.8,1017.6,18.6,18.0,0,1
36,23.0,28.6,0.0,13,35,7,14,9,13,72,46,1017.0,1016.4,24.2,27.6,0,1
36,20.8,28.3,0.0,15,50,7,5,15,19,64,53,1013.0,1008.2,23.2,27.2,0,1
36,13.4,20.0,7.2,13,57,0,1,4,9,89,50,1005.6,1003.9,14.3,19.2,1,1
36,17.9,24.9,8.8,1,50,14,1,9,31,79,66,1023.2,1022.4,21.3,24.1,1,1
36,20.3,21.2,1.8,8,52,11,11,13,20,92,90,1019.9,1018.7,20.3,21.0,1,1
36,20.1,22.6,0.0,13,72,11,13,33,20,85,92,1016.5,1015.4,20.3,18.3,0,1
36,19.8,25.3,4.0,0,44,0,1,24,19,93,76,1023.4,1021.8,20.6,23.9,1,1
36,12.3,17.3,0.6,2,50,10,8,20,31,52,83,1029.1,1026.8,15.9,13.3,0,1
36,20.1,28.0,51.4,1,52,0,1,33,35,82,72,1022.4,1021.7,24.6,25.8,1,1
36,17.9,24.4,0.0,5,56,13,2,11,15,78,61,1024.3,1022.8,19.9,24.2,0,1
36,10.4,20.0,0.0,11,43,7,8,13,33,57,69,1024.9,1022.7,15.9,19.3,0,1
36,7.4,14.9,0.0,11,52,12,11,20,26,60,57,1022.4,1021.4,12.1,14.4,0,1
36,8.0,13.8,0.0,11,28,7,15,13,13,68,89,1027.1,1024.1,11.4,12.9,0,1
36,17.8,20.2,3.0,9,44,9,2,24,24,75,87,1012.2,1010.9,19.9,18.3,1,1
36,17.0,19.6,3.8,0,63,2,0,28,33,95,89,1017.8,1016.5,18.8,18.7,1,1
36,9.4,18.9,0.0,11,41,11,1,28,20,65,44,1021.9,1018.0,14.6,16.8,0,1
36,12.5,18.5,9.2,10,48,0,9,20,20,91,46,1030.7,1027.4,14.5,18.0,1,1
36,15.6,18.6,0.4,8,52,11,10,33,11,70,89,1027.0,1027.6,16.6,14.8,0,1
36,13.6,18.8,72.8,8,89,11,11,33,39,99,87,1013.3,1010.2,15.7,17.3,1,1
36,21.2,27.1,2.6,5,35,3,4,15,20,87,79,1003.6,999.3,22.6,24.4,1,1
36,8.6,19.4,0.0,6,20,7,2,13,13,61,58,1032.7,1029.6,14.4,18.6,0,1
36,20.6,24.8,0.0,8,48,11,10,15,17,76,54,1004.3,1001.1,21.9,24.1,0,1
36,5.8,16.6,0.0,12,28,14,7,17,11,62,36,1020.4,1017.4,9.4,16.0,0,1
36,17.1,21.7,31.0,1,50,13,4,13,30,92,87,1021.0,1018.4,18.2,20.8,1,1
36,15.6,22.0,7.4,9,46,2,10,19,24,86,72,1024.3,1022.4,17.6,19.1,1,1
36,20.3,24.0,54.0,8,72,8,8,31,31,92,87,1021.5,1020.7,21.1,23.5,1,1
36,21.6,26.9,5.0,4,48,1,0,28,28,74,60,1016.7,1015.0,25.1,26.7,1,1
36,18.6,23.8,8.8,2,44,12,4,9,24,94,66,1020.6,1019.2,19.5,23.2,1,1
36,10.0,16.2,0.0,6,37,6,14,7,17,71,86,1015.1,1009.6,13.2,16.0,0,1
36,10.3,18.7,0.0,11,43,6,8,11,26,73,72,1020.9,1019.6,14.5,17.8,0,1
36,10.5,16.4,10.0,12,43,7,10,15,22,92,76,1027.2,1026.4,11.7,15.2,1,1
36,14.4,20.4,0.2,5,70,11,0,20,24,87,90,1017.2,1010.5,15.8,16.7,0,1
36,17.6,20.3,7.8,8,54,11,11,31,30,93,87,1016.1,1016.4,17.9,18.6,1,1
36,20.2,22.6,0.2,11,59,8,8,33,31,74,84,1019.9,1019.8,20.7,19.5,0,1
36,19.6,26.2,0.4,10,44,6,8,13,26,73,78,1017.4,1017.1,23.0,23.9,0,1
36,16.3,24.4,0.0,15,41,14,10,17,17,58,56,1016.0,1013.9,18.8,23.0,0,1
36,18.0,28.0,23.6,4,72,3,4,31,28,98,60,1007.4,1003.5,20.1,27.2,1,1
36,20.3,22.4,0.0,12,43,9,11,19,20,82,96,1022.5,1019.2,21.4,19.7,0,1
36,14.5,23.1,0.0,9,41,6,2,19,20,50,47,1022.4,1020.7,20.1,20.6,0,1
36,12.5,17.4,9.8,8,87,8,8,44,56,86,62,1016.8,1020.3,15.7,17.0,1,1
36,18.5,32.7,27.6,14,76,15,15,9,24,79,43,1006.6,1006.1,22.0,27.8,1,1
36,14.5,18.7,7.4,1,28,10,1,9,20,95,87,1025.8,1022.0,15.2,17.6,1,1
36,18.6,21.0,0.6,3,33,7,3,20,17,81,78,1013.9,1010.8,20.1,20.7,0,1
36,13.4,17.3,2.2,10,70,9,10,39,46,79,71,1021.5,1020.0,15.4,16.1,1,1
36,13.4,20.6,0.0,1,33,13,5,7,19,68,57,1016.7,1013.5,15.9,19.8,0,1
36,20.5,23.0,0.4,10,48,10,10,35,30,64,65,1015.2,1015.4,21.6,20.8,0,1
36,16.4,23.0,0.0,8,50,11,9,13,31,69,68,1015.8,1015.0,20.5,20.2,0,1
36,20.0,22.5,3.8,9,54,11,11,26,28,91,96,1014.2,1012.5,20.2,20.6,1,1
36,12.1,17.7,6.8,11,48,11,8,22,31,89,75,1029.8,1028.4,12.8,15.3,1,1
36,16.9,21.5,43.2,11,54,10,11,30,22,91,80,1013.5,1013.3,17.5,19.6,1,1
36,13.2,18.8,0.0,4,31,7,4,17,20,58,84,1015.8,1010.5,16.9,16.7,0,1
36,15.5,21.4,41.4,8,41,4,14,17,9,87,91,1028.2,1027.8,17.6,17.7,1,1
36,13.2,17.4,0.0,12,69,13,11,48,20,36,29,1015.5,1016.4,14.2,15.5,0,1
36,14.5,18.0,3.0,5,37,3,3,19,9,85,82,1009.7,1004.9,16.6,16.7,1,1
36,12.1,16.3,2.4,11,61,12,11,31,33,94,81,1023.8,1021.5,12.2,15.4,1,1
36,12.4,21.1,46.6,15,59,7,15,30,35,61,55,1013.2,1012.9,16.6,17.2,1,1
36,19.9,28.7,0.0,12,52,13,1,4,30,78,52,1017.9,1013.9,22.8,27.6,0,1
36,11.6,15.7,5.6,8,63,11,11,37,35,85,91,1024.2,1024.6,13.2,13.0,1,1
36,11.7,16.1,2.6,13,52,7,14,17,37,80,40,996.6,994.9,13.0,14.7,1,1
36,9.2,16.5,0.0,8,104,14,15,17,39,47,70,1000.5,1000.8,12.4,12.0,0,1
36,19.8,25.2,2.0,1,26,1,1,19,15,84,86,1024.5,1021.2,21.3,20.8,1,1
36,9.3,20.5,0.0,6,41,7,3,13,20,80,53,1023.0,1019.4,11.4,19.6,0,1
36,18.8,26.9,0.0,3,37,3,6,11,9,73,52,1018.4,1015.5,21.3,26.6,0,1
36,8.0,18.5,1.6,8,54,7,12,11,24,60,83,1028.2,1027.2,12.7,15.9,1,1
36,10.4,18.3,0.0,11,61,11,11,33,41,64,66,1030.7,1029.8,15.7,17.9,0,1
36,9.2,15.8,4.2,11,50,11,11,35,33,74,65,1021.7,1021.7,13.6,15.8,1,1
36,19.6,29.3,0.0,14,69,3,4,7,28,76,59,1014.7,1009.8,23.2,27.8,0,1
36,18.3,21.2,0.0,11,76,11,12,22,30,83,79,1017.3,1019.2,20.7,20.1,0,1
36,17.3,19.1,0.4,11,48,11,8,26,31,79,85,1023.3,1023.1,18.2,17.4,0,1
36,17.1,20.5,0.0,8,65,8,8,31,33,68,69,1020.4,1019.2,18.4,19.0,0,1
36,8.8,14.7,2.8,12,43,7,14,13,4,86,85,1026.0,1023.2,10.9,13.9,1,1
36,11.8,15.7,59.2,10,48,12,12,15,13,93,88,1025.8,1023.5,12.5,15.0,1,1
36,9.7,15.0,50.0,15,41,9,7,13,13,81,67,1021.6,1017.7,11.9,14.5,1,1
36,7.9,15.4,7.6,7,59,14,7,24,44,60,31,1003.7,1001.2,9.6,14.2,1,1
36,21.7,21.7,0.2,8,39,8,10,24,9,87,96,1013.2,1012.7,21.7,19.1,0,1
36,8.6,17.0,0.0,8,46,13,11,26,28,61,60,1013.4,1012.2,12.2,15.8,0,1
36,13.6,18.7,0.0,1,33,4,0,2,26,73,68,1026.9,1023.4,15.9,17.2,0,1
36,18.9,24.0,0.0,9,41,9,10,28,28,57,61,1034.9,1033.4,21.2,22.0,0,1
36,17.0,23.2,14.0,10,54,8,10,28,30,88,85,1014.9,1014.1,19.5,20.9,1,1
36,17.8,21.9,1.8,8,70,15,8,26,43,49,80,1018.3,1019.7,19.3,18.0,1,1
36,18.7,23.1,7.2,11,59,13,12,19,31,92,77,1010.2,1009.5,19.7,22.4,1,1
36,18.5,19.5,1.2,9,43,9,0,17,17,82,76,1017.8,1015.5,18.9,18.8,1,1
36,14.6,18.6,37.4,10,50,10,10,28,35,97,85,1016.7,1020.0,14.7,17.1,1,1
36,7.3,14.2,0.0,11,65,15,11,22,37,46,47,1024.2,1022.2,11.2,14.1,0,1
36,12.6,17.8,28.8,10,54,10,10,37,37,80,64,1025.1,1023.9,15.5,17.2,1,1
36,18.4,25.0,0.0,15,54,13,2,30,28,42,30,1007.8,1008.3,24.3,24.3,0,1
36,16.0,19.1,0.0,8,54,8,8,39,30,53,53,1015.3,1015.7,16.6,17.7,0,1
36,16.0,22.5,7.2,2,52,10,8,20,20,79,73,1027.9,1026.4,19.5,20.6,1,1
36,8.8,15.0,5.2,8,50,13,11,17,30,58,91,1024.3,1023.3,11.8,12.7,1,1
36,21.5,26.8,3.4,0,59,1,1,26,33,70,70,1008.7,1012.1,24.9,25.8,1,1
36,19.1,23.7,8.2,8,74,11,8,37,54,88,60,1012.0,1012.7,20.5,23.3,1,1
36,19.2,24.9,0.2,11,35,12,3,17,6,79,86,1024.9,1024.7,21.3,21.4,0,1
36,10.4,20.3,0.0,8,30,14,10,17,19,60,64,1020.8,1018.5,15.2,19.7,0,1
36,9.7,16.9,0.0,8,59,14,11,15,33,55,69,1022.2,1019.6,13.9,15.8,0,1
36,21.1,27.5,5.4,0,33,4,0,13,24,87,64,1023.0,1021.9,22.7,26.8,1,1
36,16.1,26.5,0.4,4,39,5,1,26,28,66,61,1014.8,1010.4,21.5,24.1,0,1
36,20.7,28.0,0.0,0,41,2,0,22,30,76,59,1016.5,1015.5,23.9,27.0,0,1
36,19.8,25.0,0.0,5,50,5,5,22,30,58,70,1019.1,1013.4,22.7,24.1,0,1
36,16.5,21.0,4.0,11,67,11,11,39,43,83,87,1024.2,1024.4,18.0,17.4,1,1
36,18.9,22.6,0.8,4,30,11,0,13,17,88,70,1018.8,1017.0,18.9,21.3,0,1
36,20.7,24.6,1.2,8,102,4,4,33,15,78,72,1014.6,1016.7,24.5,18.7,1,1
36,13.9,19.1,2.4,11,54,11,11,30,26,75,75,1020.3,1018.8,17.5,18.6,1,1
36,18.6,29.4,17.0,1,37,6,1,13,19,68,60,1006.1,1003.7,23.7,26.2,1,1
36,12.8,15.6,27.2,9,31,0,10,9,24,85,80,1024.9,1022.9,14.2,13.9,1,1
36,7.4,18.0,0.0,15,39,7,8,19,17,52,46,1025.4,1024.2,11.7,16.7,0,1
36,9.3,15.0,12.2,11,65,11,11,30,39,73,85,1021.7,1021.4,12.5,12.7,1,1
36,19.4,23.9,0.2,4,54,8,8,15,15,88,82,1014.2,1014.8,21.1,21.7,0,1
36,17.1,34.3,0.0,15,76,3,11,26,30,31,24,1007.3,1004.5,26.8,31.8,0,1
36,15.3,18.4,13.4,8,56,10,10,31,41,75,86,1018.6,1015.6,18.4,16.6,1,1
36,12.2,20.5,0.2,2,39,12,9,9,26,70,75,1016.6,1014.4,17.6,18.3,0,1
36,20.3,23.2,7.2,11,61,8,8,31,39,75,75,1014.7,1013.3,22.8,22.8,1,1
36,11.7,17.4,0.0,8,57,11,8,26,31,77,82,1030.2,1028.4,15.6,16.8,0,1
36,12.7,17.6,21.6,8,37,14,11,11,15,91,96,1019.7,1018.4,13.8,13.7,1,1
36,13.7,17.9,15.6,9,46,9,10,31,19,78,78,1032.0,1030.2,16.6,17.2,1,1
36,19.0,22.0,0.0,8,48,10,10,11,28,69,63,1009.8,1010.0,20.0,20.1,0,1
36,19.7,21.5,0.2,8,50,12,8,15,28,86,86,1018.4,1016.6,20.0,20.0,0,1
36,10.8,18.2,16.0,9,59,11,12,31,26,89,84,1027.8,1026.9,13.4,15.2,1,1
36,17.7,28.0,0.0,5,57,7,4,13,28,71,49,1017.9,1014.8,21.4,27.0,0,1
36,17.4,19.0,37.8,8,56,8,8,31,30,93,82,1007.1,1006.5,17.7,18.7,1,1
36,18.3,22.8,3.6,9,50,2,9,20,26,69,69,1017.0,1015.6,21.2,21.4,1,1
36,8.8,16.7,21.8,8,35,15,8,13,15,82,74,1023.3,1022.2,12.3,16.1,1,1
36,19.8,27.7,1.0,0,48,0,2,22,22,72,62,1022.7,1021.4,24.5,26.9,0,1
36,11.4,15.3,12.2,11,41,8,11,24,20,81,92,1021.0,1019.2,14.8,14.5,1,1
36,9.9,14.1,62.8,11,56,15,8,22,28,92,86,1017.2,1017.4,10.8,12.9,1,1
36,12.5,22.2,0.0,14,28,12,0,9,19,63,61,1012.6,1007.7,18.2,20.9,0,1
36,14.9,19.6,13.6,8,61,11,10,44,37,83,97,1013.4,1010.6,17.1,17.7,1,1
36,17.8,24.6,16.6,10,61,9,10,35,37,75,58,1017.8,1017.8,21.5,22.8,1,1
36,19.5,24.0,14.2,10,50,9,8,22,31,80,72,1019.7,1018.1,21.3,23.7,1,1
36,9.1,14.8,19.0,15,37,7,3,9,4,97,78,1029.5,1028.0,11.0,14.1,1,1
36,17.8,19.5,1.2,8,54,11,8,17,31,93,88,1012.0,1010.2,18.4,18.7,1,1
36,21.3,26.0,4.8,5,35,0,4,13,13,86,90,1014.6,1013.3,22.8,23.2,1,1
36,12.2,19.0,1.0,11,50,10,8,31,22,92,57,1024.2,1023.5,15.3,18.0,0,1
36,16.4,17.9,1.2,11,52,11,10,19,17,91,85,1012.7,1011.1,16.4,17.0,1,1
36,13.2,23.2,0.0,6,50,3,3,20,24,52,57,1019.0,1013.7,20.1,21.1,0,1
36,18.1,27.9,0.0,5,52,7,1,13,30,73,56,1021.8,1016.7,22.7,26.9,0,1
36,14.7,18.8,20.8,9,61,10,10,46,43,93,91,1018.2,1016.4,15.5,16.9,1,1
36,19.3,26.8,18.6,1,52,0,1,22,28,97,78,1007.0,1003.5,21.1,25.4,1,1
36,16.1,19.4,0.0,11,39,11,8,20,17,80,78,1021.4,1017.9,16.9,18.0,0,1
36,19.8,24.9,17.6,9,35,0,8,13,19,96,93,1021.2,1019.6,20.6,22.7,1,1
36,9.4,20.1,0.0,15,41,14,2,11,17,43,39,1014.5,1011.2,17.1,19.5,0,1
36,11.9,20.1,1.6,0,28,7,5,9,17,83,62,1029.9,1026.8,15.1,18.8,1,1
36,19.6,28.1,1.0,5,54,3,4,17,31,71,80,1009.7,1005.9,22.7,23.9,0,1
36,16.0,22.6,13.2,4,37,7,9,9,11,74,65,1030.3,1028.4,18.9,21.1,1,1
36,15.5,25.7,0.0,14,48,14,13,7,31,76,86,1008.0,1007.0,19.7,17.7,0,1
36,20.8,24.9,0.0,8,54,8,10,37,33,75,59,1014.9,1015.4,21.8,23.3,0,1
36,23.8,31.8,0.0,11,59,7,5,13,7,62,73,1007.6,1005.5,26.9,26.5,0,1
36,15.1,18.1,0.2,4,83,1,4,13,33,79,90,1016.1,1010.2,16.3,16.4,0,1
36,19.3,24.3,0.4,8,43,11,9,24,17,77,65,1024.6,1022.1,21.4,23.4,0,1
36,13.7,19.5,3.6,9,37,0,2,17,19,80,60,1022.7,1020.7,16.4,17.5,1,1
36,7.0,15.4,0.0,11,50,15,8,20,28,57,57,1018.8,1017.5,10.9,14.8,0,1
36,20.1,22.8,0.8,8,50,9,10,28,33,75,81,1014.9,1015.9,22.2,20.7,0,1
36,19.6,24.2,16.2,8,56,9,8,30,35,96,95,1015.4,1013.0,21.0,20.7,1,1
36,11.5,15.2,1.0,11,57,13,11,15,35,73,86,1013.8,1013.9,13.7,12.6,0,1
36,22.2,24.8,0.2,8,63,8,8,28,43,76,77,1011.0,1011.4,24.3,23.8,0,1
36,9.6,15.9,0.0,10,59,11,11,30,43,73,62,1025.4,1025.9,13.6,14.8,0,1
36,21.9,37.0,0.0,6,76,6,14,35,31,33,34,1003.2,997.9,29.1,32.1,0,1
36,20.8,28.9,0.0,4,57,5,4,22,35,68,57,1011.6,1008.8,24.7,28.2,0,1
36,12.0,22.3,0.0,9,57,7,10,17,28,67,75,1023.1,1022.6,17.9,18.3,0,1
36,16.9,26.1,2.0,10,54,9,9,31,31,58,54,1022.0,1020.7,22.7,24.2,1,1
36,6.6,18.2,0.0,1,31,7,1,11,20,68,52,1023.6,1020.9,11.2,17.7,0,1
36,14.5,17.9,2.6,5,30,7,3,11,15,79,89,1022.6,1018.3,16.8,16.6,1,1
36,12.0,17.7,2.4,11,59,11,11,35,37,68,71,1021.3,1020.0,15.1,16.2,1,1
36,10.4,17.9,0.0,0,26,6,1,13,17,77,57,1022.1,1018.7,13.7,17.5,0,1
36,21.2,32.2,0.4,8,80,14,7,22,19,86,48,1006.3,1001.4,21.2,29.5,0,1
36,18.6,25.0,15.8,12,54,11,9,20,22,84,60,1012.5,1010.7,21.0,24.0,1,1
36,19.6,27.0,1.8,4,52,6,4,17,33,70,58,1012.6,1009.9,23.3,25.3,1,1
36,11.9,17.2,10.4,8,35,6,8,13,28,88,79,1032.0,1028.3,13.2,15.5,1,1
36,10.7,18.4,0.4,11,48,6,10,11,26,72,71,1030.6,1028.9,15.0,18.1,0,1
36,20.3,22.0,0.0,8,50,11,11,30,26,88,94,1017.4,1016.0,21.0,20.2,0,1
36,18.6,22.1,1.8,11,57,11,11,37,31,96,91,1020.5,1020.2,18.9,19.3,1,1
36,17.5,25.7,0.0,14,76,3,1,11,28,53,72,1007.5,1005.0,23.0,22.0,0,1
36,16.5,23.8,9.6,11,37,10,8,20,13,77,81,1026.1,1025.0,21.7,21.1,1,1
36,17.8,22.7,0.8,9,41,8,10,24,15,72,67,1017.5,1016.1,19.9,21.5,0,1
36,17.9,19.9,0.0,8,61,11,8,41,35,72,68,1019.1,1020.2,18.6,19.6,0,1
36,14.6,21.7,19.2,11,44,8,9,31,20,90,76,1028.4,1024.5,17.0,19.9,1,1
36,11.6,19.6,0.0,8,54,14,10,9,30,66,65,1020.6,1018.1,17.5,18.4,0,1
36,21.4,26.2,0.2,8,44,8,10,13,26,83,80,1009.4,1008.2,22.8,23.4,0,1
36,20.0,26.2,18.2,0,31,15,0,11,19,86,76,1018.1,1016.1,22.7,24.7,1,1
36,20.7,28.5,0.6,13,46,1,0,19,20,63,51,1007.5,1004.1,24.6,26.7,0,1
36,15.1,22.5,0.0,13,65,7,15,11,37,64,36,1012.7,1011.7,18.8,18.2,0,1
36,14.8,20.7,0.0,11,52,13,11,19,24,58,65,1018.7,1016.8,17.2,18.6,0,1
36,12.1,23.2,0.0,1,37,14,0,11,22,60,46,1020.2,1015.1,17.8,20.9,0,1
36,11.6,22.1,0.0,15,33,7,11,13,11,70,96,1020.6,1018.7,16.8,15.5,0,1
36,8.2,17.7,0.0,15,56,7,11,13,20,58,52,1019.7,1017.7,12.8,15.3,0,1
36,9.3,20.1,0.0,8,33,13,0,9,20,62,53,1027.9,1025.6,15.1,18.0,0,1
36,20.2,26.4,3.6,4,48,5,5,13,22,72,63,1016.2,1013.9,23.8,24.4,1,1
36,15.8,27.1,0.0,7,56,3,4,24,35,58,55,1018.8,1012.4,20.7,23.9,0,1
36,11.6,15.6,35.4,10,89,10,11,63,52,99,96,1001.9,1004.9,13.7,13.1,1,1
